x0	x1	y0	y1
1.638672	1.640625	-0.429688	-0.427734
1.638672	1.640625	-0.427734	-0.425781
1.636719	1.638672	-0.427734	-0.425781
1.638672	1.640625	-0.425781	-0.423828
1.630859	1.632812	-0.437500	-0.435547
1.630859	1.632812	-0.435547	-0.433594
1.640625	1.642578	-0.427734	-0.425781
1.640625	1.642578	-0.425781	-0.423828
1.642578	1.644531	-0.423828	-0.421875
1.640625	1.642578	-0.423828	-0.421875
1.642578	1.644531	-0.425781	-0.423828
1.644531	1.646484	-0.423828	-0.421875
1.630859	1.632812	-0.376953	-0.375000
1.628906	1.630859	-0.378906	-0.376953
1.630859	1.632812	-0.378906	-0.376953
1.628906	1.630859	-0.376953	-0.375000
1.626953	1.628906	-0.382812	-0.380859
1.626953	1.628906	-0.380859	-0.378906
1.625000	1.626953	-0.382812	-0.380859
1.628906	1.630859	-0.380859	-0.378906
1.625000	1.626953	-0.388672	-0.386719
1.625000	1.626953	-0.386719	-0.384766
1.626953	1.628906	-0.384766	-0.382812
1.625000	1.626953	-0.384766	-0.382812
1.654297	1.656250	-0.406250	-0.404297
1.654297	1.656250	-0.404297	-0.402344
1.652344	1.654297	-0.406250	-0.404297
1.630859	1.632812	-0.439453	-0.437500
1.628906	1.630859	-0.439453	-0.437500
1.628906	1.630859	-0.441406	-0.439453
1.630859	1.632812	-0.441406	-0.439453
1.625000	1.626953	-0.445312	-0.443359
1.626953	1.628906	-0.443359	-0.441406
1.626953	1.628906	-0.445312	-0.443359
1.625000	1.626953	-0.443359	-0.441406
1.628906	1.630859	-0.443359	-0.441406
1.626953	1.628906	-0.441406	-0.439453
1.632812	1.634766	-0.439453	-0.437500
1.625000	1.626953	-0.447266	-0.445312
1.625000	1.626953	-0.449219	-0.447266
1.558594	1.560547	-0.476562	-0.474609
1.560547	1.562500	-0.474609	-0.472656
1.558594	1.560547	-0.474609	-0.472656
1.560547	1.562500	-0.476562	-0.474609
1.560547	1.562500	-0.472656	-0.470703
1.556641	1.558594	-0.476562	-0.474609
1.552734	1.554688	-0.482422	-0.480469
1.550781	1.552734	-0.484375	-0.482422
1.552734	1.554688	-0.484375	-0.482422
1.556641	1.558594	-0.478516	-0.476562
1.554688	1.556641	-0.480469	-0.478516
1.556641	1.558594	-0.480469	-0.478516
1.554688	1.556641	-0.482422	-0.480469
1.558594	1.560547	-0.478516	-0.476562
1.546875	1.548828	-0.490234	-0.488281
1.546875	1.548828	-0.492188	-0.490234
1.548828	1.550781	-0.490234	-0.488281
1.546875	1.548828	-0.488281	-0.486328
1.548828	1.550781	-0.488281	-0.486328
1.548828	1.550781	-0.486328	-0.484375
1.550781	1.552734	-0.486328	-0.484375
1.550781	1.552734	-0.488281	-0.486328
1.542969	1.544922	-0.496094	-0.494141
1.542969	1.544922	-0.494141	-0.492188
1.544922	1.546875	-0.494141	-0.492188
1.539062	1.541016	-0.498047	-0.496094
1.539062	1.541016	-0.500000	-0.498047
1.541016	1.542969	-0.498047	-0.496094
1.541016	1.542969	-0.500000	-0.498047
1.541016	1.542969	-0.496094	-0.494141
1.544922	1.546875	-0.492188	-0.490234
1.544922	1.546875	-0.490234	-0.488281
1.537109	1.539062	-0.500000	-0.498047
1.591797	1.593750	-0.486328	-0.484375
1.591797	1.593750	-0.488281	-0.486328
1.589844	1.591797	-0.488281	-0.486328
1.589844	1.591797	-0.486328	-0.484375
1.585938	1.587891	-0.492188	-0.490234
1.587891	1.589844	-0.492188	-0.490234
1.587891	1.589844	-0.490234	-0.488281
1.585938	1.587891	-0.490234	-0.488281
1.587891	1.589844	-0.488281	-0.486328
1.589844	1.591797	-0.490234	-0.488281
1.580078	1.582031	-0.500000	-0.498047
1.580078	1.582031	-0.498047	-0.496094
1.578125	1.580078	-0.500000	-0.498047
1.582031	1.583984	-0.498047	-0.496094
1.582031	1.583984	-0.500000	-0.498047
1.582031	1.583984	-0.496094	-0.494141
1.583984	1.585938	-0.494141	-0.492188
1.583984	1.585938	-0.496094	-0.494141
1.582031	1.583984	-0.494141	-0.492188
1.580078	1.582031	-0.496094	-0.494141
1.585938	1.587891	-0.494141	-0.492188
1.583984	1.585938	-0.492188	-0.490234
1.564453	1.566406	-0.470703	-0.468750
1.562500	1.564453	-0.472656	-0.470703
1.562500	1.564453	-0.470703	-0.468750
1.591797	1.593750	-0.484375	-0.482422
1.574219	1.576172	-0.458984	-0.457031
1.572266	1.574219	-0.458984	-0.457031
1.570312	1.572266	-0.460938	-0.458984
1.572266	1.574219	-0.460938	-0.458984
1.576172	1.578125	-0.455078	-0.453125
1.574219	1.576172	-0.457031	-0.455078
1.574219	1.576172	-0.455078	-0.453125
1.576172	1.578125	-0.457031	-0.455078
1.572266	1.574219	-0.457031	-0.455078
1.568359	1.570312	-0.462891	-0.460938
1.566406	1.568359	-0.464844	-0.462891
1.568359	1.570312	-0.464844	-0.462891
1.566406	1.568359	-0.468750	-0.466797
1.566406	1.568359	-0.466797	-0.464844
1.568359	1.570312	-0.466797	-0.464844
1.564453	1.566406	-0.468750	-0.466797
1.564453	1.566406	-0.466797	-0.464844
1.570312	1.572266	-0.462891	-0.460938
1.585938	1.587891	-0.441406	-0.439453
1.587891	1.589844	-0.441406	-0.439453
1.585938	1.587891	-0.439453	-0.437500
1.587891	1.589844	-0.439453	-0.437500
1.585938	1.587891	-0.443359	-0.441406
1.582031	1.583984	-0.449219	-0.447266
1.582031	1.583984	-0.447266	-0.445312
1.578125	1.580078	-0.451172	-0.449219
1.578125	1.580078	-0.453125	-0.451172
1.580078	1.582031	-0.451172	-0.449219
1.580078	1.582031	-0.449219	-0.447266
1.580078	1.582031	-0.447266	-0.445312
1.582031	1.583984	-0.445312	-0.443359
1.583984	1.585938	-0.445312	-0.443359
1.583984	1.585938	-0.443359	-0.441406
1.576172	1.578125	-0.453125	-0.451172
1.613281	1.615234	-0.460938	-0.458984
1.615234	1.617188	-0.458984	-0.457031
1.615234	1.617188	-0.460938	-0.458984
1.613281	1.615234	-0.458984	-0.457031
1.615234	1.617188	-0.457031	-0.455078
1.615234	1.617188	-0.455078	-0.453125
1.611328	1.613281	-0.460938	-0.458984
1.611328	1.613281	-0.462891	-0.460938
1.609375	1.611328	-0.462891	-0.460938
1.609375	1.611328	-0.464844	-0.462891
1.611328	1.613281	-0.464844	-0.462891
1.609375	1.611328	-0.466797	-0.464844
1.613281	1.615234	-0.462891	-0.460938
1.617188	1.619141	-0.457031	-0.455078
1.619141	1.621094	-0.455078	-0.453125
1.617188	1.619141	-0.455078	-0.453125
1.617188	1.619141	-0.458984	-0.457031
1.607422	1.609375	-0.468750	-0.466797
1.605469	1.607422	-0.468750	-0.466797
1.607422	1.609375	-0.466797	-0.464844
1.605469	1.607422	-0.466797	-0.464844
1.607422	1.609375	-0.464844	-0.462891
1.623047	1.625000	-0.449219	-0.447266
1.621094	1.623047	-0.449219	-0.447266
1.623047	1.625000	-0.447266	-0.445312
1.621094	1.623047	-0.451172	-0.449219
1.623047	1.625000	-0.451172	-0.449219
1.621094	1.623047	-0.453125	-0.451172
1.619141	1.621094	-0.451172	-0.449219
1.619141	1.621094	-0.453125	-0.451172
1.617188	1.619141	-0.453125	-0.451172
1.623047	1.625000	-0.445312	-0.443359
1.593750	1.595703	-0.484375	-0.482422
1.593750	1.595703	-0.482422	-0.480469
1.595703	1.597656	-0.482422	-0.480469
1.595703	1.597656	-0.484375	-0.482422
1.597656	1.599609	-0.478516	-0.476562
1.597656	1.599609	-0.480469	-0.478516
1.599609	1.601562	-0.478516	-0.476562
1.595703	1.597656	-0.480469	-0.478516
1.595703	1.597656	-0.478516	-0.476562
1.593750	1.595703	-0.480469	-0.478516
1.603516	1.605469	-0.470703	-0.468750
1.603516	1.605469	-0.472656	-0.470703
1.601562	1.603516	-0.472656	-0.470703
1.601562	1.603516	-0.476562	-0.474609
1.601562	1.603516	-0.474609	-0.472656
1.603516	1.605469	-0.474609	-0.472656
1.605469	1.607422	-0.470703	-0.468750
